species,condition,pH,replicate,day,count,dilution,total.CFUs,measured.pH,class,log.CFUs
135E,JB7,7,5,0,94,0,235,7.1,fungi,2.3710678622717363
135E,JBC,7,5,0,94,0,235,7.1,fungi,2.3710678622717363
135E,JB370,7,5,0,94,0,235,7.1,fungi,2.3710678622717363
135E,community,7,5,0,94,0,235,7.1,fungi,2.3710678622717363
JBC,alone,7,5,0,50,0,125,7.1,fungi,2.0969100130080562
JBC,BC9,7,5,0,50,0,125,7.1,fungi,2.0969100130080562
JBC,BC10,7,5,0,50,0,125,7.1,fungi,2.0969100130080562
JBC,JB5,7,5,0,50,0,125,7.1,fungi,2.0969100130080562
JBC,JB7,7,5,0,50,0,125,7.1,fungi,2.0969100130080562
JBC,135E,7,5,0,50,0,125,7.1,fungi,2.0969100130080562
JBC,JB370,7,5,0,50,0,125,7.1,fungi,2.0969100130080562
JBC,community,7,5,0,50,0,125,7.1,fungi,2.0969100130080562
JB370,alone,7,5,0,0,0,603,7.1,fungi,2.780317312140151
JB370,BC9,7,5,0,0,0,603,7.1,fungi,2.780317312140151
JB370,BC10,7,5,0,0,0,603,7.1,fungi,2.780317312140151
JB370,JB5,7,5,0,0,0,603,7.1,fungi,2.780317312140151
JB370,JB7,7,5,0,0,0,603,7.1,fungi,2.780317312140151
JB370,135E,7,5,0,0,0,603,7.1,fungi,2.780317312140151
JB370,JBC,7,5,0,0,0,603,7.1,fungi,2.780317312140151
JB370,community,7,5,0,0,0,603,7.1,fungi,2.780317312140151
BC9,alone,5,5,3,85,-3,850000,5.87,bacteria,5.929418925714293
BC9,BC10,5,5,3,13,-3,130000,6.19,bacteria,5.113943352306837
BC9,JB5,5,5,3,68,-3,680000,6.07,bacteria,5.832508912706237
BC9,JB7,5,5,3,88,-3,880000,6.09,bacteria,5.944482672150168
BC9,135E,5,5,3,96,-4,9600000,6.87,bacteria,6.982271233039568
BC9,JBC,5,5,3,231,-4,23100000,6.26,bacteria,7.363611979892144
BC9,JB370,5,5,3,129,-4,12900000,6.23,bacteria,7.110589710299249
BC9,community,5,5,3,30,-4,3000000,6.95,bacteria,6.477121254719663
BC10,alone,5,5,3,34,-5,34000000,6.08,bacteria,7.531478917042255
BC10,BC9,5,5,3,83,-5,83000000,6.19,bacteria,7.919078092376074
BC10,JB5,5,5,3,39,-5,39000000,6.23,bacteria,7.5910646070264995
BC10,JB7,5,5,3,36,-5,36000000,6.23,bacteria,7.556302500767287
BC10,135E,5,5,3,211,-4,21100000,6.87,bacteria,7.324282455297693
BC10,JBC,5,5,3,88,-5,88000000,6.39,bacteria,7.944482672150168
BC10,JB370,5,5,3,90,-5,90000000,6.38,bacteria,7.954242509439325
BC10,community,5,5,3,129,-4,12900000,6.95,bacteria,7.110589710299249
JB5,alone,5,5,3,31,0,310,6.03,bacteria,2.4913616938342726
JB5,BC9,5,5,3,6,-1,600,6.07,bacteria,2.7781512503836434
JB5,BC10,5,5,3,42,-1,4200,6.23,bacteria,3.6232492903979003
JB5,JB7,5,5,3,32,0,320,6.2,bacteria,2.505149978319906
JB5,135E,5,5,3,32,-3,320000,6.79,bacteria,5.505149978319906
JB5,JBC,5,5,3,150,0,1500,6.28,bacteria,3.1760912590556813
JB5,JB370,5,5,3,47,0,470,6.22,bacteria,2.6720978579357175
JB5,community,5,5,3,92,-3,920000,6.95,bacteria,5.963787827345556
JB7,alone,5,5,3,15,0,150,6.05,bacteria,2.1760912590556813
JB7,BC9,5,5,3,3,-1,300,6.09,bacteria,2.4771212547196626
JB7,BC10,5,5,3,2,-1,200,6.23,bacteria,2.3010299956639813
JB7,JB5,5,5,3,17,0,170,6.2,bacteria,2.230448921378274
JB7,135E,5,5,3,236,-2,236000,6.92,bacteria,5.372912002970106
JB7,JBC,5,5,3,22,0,220,6.32,bacteria,2.342422680822206
JB7,JB370,5,5,3,11,0,110,6.23,bacteria,2.041392685158225
JB7,community,5,5,3,8,-3,80000,6.95,bacteria,4.903089986991944
135E,alone,5,5,3,115,-4,11500000,6.75,fungi,7.060697840353612
135E,BC9,5,5,3,157,-4,15700000,6.87,fungi,7.195899652409234
135E,BC10,5,5,3,142,-4,14200000,6.87,fungi,7.152288344383057
135E,JB5,5,5,3,121,-4,12100000,6.79,fungi,7.08278537031645
135E,JB7,5,5,3,173,-4,17300000,6.92,fungi,7.238046103128795
135E,JBC,5,5,3,192,-4,19200000,6.9,fungi,7.283301228703549
135E,JB370,5,5,3,116,-4,11600000,6.71,fungi,7.064457989226918
135E,community,5,5,3,116,-4,11600000,6.95,fungi,7.064457989226918
JBC,alone,5,5,3,109,-1,10900,6.27,fungi,4.037426497940624
JBC,BC9,5,5,3,62,-1,6200,6.26,fungi,3.792391689498254
JBC,BC10,5,5,3,48,-1,4800,6.39,fungi,3.681241237375587
JBC,JB5,5,5,3,70,-1,7000,6.28,fungi,3.845098040014257
JBC,JB7,5,5,3,70,-1,7000,6.32,fungi,3.845098040014257
JBC,135E,5,5,3,1,0,10,6.9,fungi,1
JBC,JB370,5,5,3,157,-1,15700,6.34,fungi,4.195899652409234
JBC,community,5,5,3,52,0,520,6.95,fungi,2.716003343634799
JB370,alone,5,5,3,30,-1,3000,6.26,fungi,3.4771212547196626
JB370,BC9,5,5,3,44,-1,4400,6.23,fungi,3.6434526764861874
JB370,BC10,5,5,3,14,-1,1400,6.38,fungi,3.146128035678238
JB370,JB5,5,5,3,6,-1,600,6.22,fungi,2.7781512503836434
JB370,JB7,5,5,3,17,-1,1700,6.23,fungi,3.230448921378274
JB370,135E,5,5,3,15,-1,1500,6.71,fungi,3.1760912590556813
JB370,JBC,5,5,3,3,-1,300,6.34,fungi,2.4771212547196626
BC9,alone,7,5,3,47,-5,47000000,7.31,bacteria,7.672097857935717
BC9,BC10,7,5,3,20,-5,20000000,7.44,bacteria,7.301029995663981
BC9,JB5,7,5,3,146,-5,146000000,7.41,bacteria,8.164352855784436
BC9,JB7,7,5,3,116,-5,116000000,7.38,bacteria,8.064457989226918
BC9,135E,7,5,3,36,-5,36000000,7.43,bacteria,7.556302500767287
BC9,JBC,7,5,3,182,-5,182000000,7.42,bacteria,8.260071387985075
BC9,JB370,7,5,3,172,-5,172000000,7.47,bacteria,8.23552844690755
BC9,community,7,5,3,45,-5,45000000,7.51,bacteria,7.653212513775344
BC10,alone,7,5,3,86,-5,86000000,7.44,bacteria,7.9344984512435675
BC10,BC9,7,5,3,137,-5,137000000,7.44,bacteria,8.136720567156408
BC10,JB5,7,5,3,88,-5,88000000,7.34,bacteria,7.944482672150168
BC10,JB7,7,5,3,126,-5,126000000,7.47,bacteria,8.100370545117563
BC10,135E,7,5,3,380,-5,380000000,7.64,bacteria,8.57978359661681
BC10,JBC,7,5,3,11,-5,11000000,7.42,bacteria,7.041392685158225
BC10,JB370,7,5,3,128,-5,128000000,7.48,bacteria,8.107209969647869
BC10,community,7,5,3,80,-5,80000000,7.51,bacteria,7.903089986991944
JB5,alone,7,5,3,12,-4,1200000,7.42,bacteria,6.079181246047625
JB5,BC9,7,5,3,92,-3,920000,7.41,bacteria,5.963787827345556
JB5,BC10,7,5,3,53,-3,530000,7.34,bacteria,5.724275869600789
JB5,JB7,7,5,3,93,-4,9300000,7.44,bacteria,6.968482948553935
JB5,135E,7,5,3,2,-3,20000,7.44,bacteria,4.301029995663981
JB5,JBC,7,5,3,71,-4,7100000,7.27,bacteria,6.8512583487190755
JB5,JB370,7,5,3,158,-4,15800000,7.47,bacteria,7.198657086954422
JB5,community,7,5,3,74,-4,7400000,7.51,bacteria,6.869231719730976
JB7,alone,7,5,3,152,-4,15200000,7.42,bacteria,7.181843587944773
JB7,BC9,7,5,3,36,-4,3600000,7.38,bacteria,6.556302500767287
JB7,BC10,7,5,3,46,-5,46000000,7.47,bacteria,7.662757831681574
JB7,JB5,7,5,3,38,-5,38000000,7.44,bacteria,7.57978359661681
JB7,135E,7,5,3,54,-4,5400000,7.41,bacteria,6.732393759822968
JB7,JB370,7,5,3,44,-5,44000000,7.45,bacteria,7.643452676486188
JB7,community,7,5,3,17,-5,17000000,7.51,bacteria,7.230448921378274
135E,alone,7,5,3,18,-4,1800000,7.41,fungi,6.2552725051033065
135E,BC9,7,5,3,18,-4,1800000,7.43,fungi,6.2552725051033065
135E,BC10,7,5,3,39,-4,3900000,7.64,fungi,6.5910646070264995
135E,JB5,7,5,3,29,-4,2900000,7.44,fungi,6.4623979978989565
135E,JB7,7,5,3,25,-4,2500000,7.41,fungi,6.3979400086720375
135E,JBC,7,5,3,202,-3,2020000,7.25,fungi,6.3053513694466234
135E,JB370,7,5,3,225,-3,2250000,7.44,fungi,6.352182518111363
135E,community,7,5,3,418,-3,4180000,7.51,fungi,6.6211762817750355
JBC,alone,7,5,3,27,-1,2700,7.35,fungi,3.4313637641589874
JBC,BC9,7,5,3,101,0,1010,7.42,fungi,3.0043213737826426
JBC,BC10,7,5,3,210,0,2100,7.42,fungi,3.322219294733919
JBC,JB5,7,5,3,22,-1,2200,7.27,fungi,3.342422680822206
JBC,JB7,7,5,3,13,-1,1300,7.24,fungi,3.113943352306837
JBC,135E,7,5,3,20,-1,2000,7.25,fungi,3.3010299956639813
JBC,JB370,7,5,3,7,-1,700,7.31,fungi,2.845098040014257
JB370,alone,7,5,3,42,0,420,7.44,fungi,2.6232492903979003
JB370,BC9,7,5,3,10,0,100,7.47,fungi,2
JB370,BC10,7,5,3,22,0,220,7.48,fungi,2.342422680822206
JB370,JB7,7,5,3,39,0,390,7.45,fungi,2.591064607026499
JB370,135E,7,5,3,49,0,490,7.44,fungi,2.690196080028514
JB370,JBC,7,5,3,1,-1,100,7.31,fungi,2
BC9,alone,5,5,10,301,-4,30100000,6.24,bacteria,7.478566495593843
BC9,BC10,5,5,10,29,-4,2900000,6.71,bacteria,6.4623979978989565
BC9,JB5,5,5,10,351,-4,35100000,6.19,bacteria,7.545307116465824
BC9,JB7,5,5,10,308,-5,308000000,6.16,bacteria,8.488550716500445
BC9,135E,5,5,10,141,-5,141000000,6.82,bacteria,8.14921911265538
BC9,JBC,5,5,10,74,-4,7400000,6.81,bacteria,6.869231719730976
BC9,JB370,5,5,10,47,-6,470000000,7.21,bacteria,8.672097857935718
BC9,community,5,5,10,51,-4,5100000,6.84,bacteria,6.707570176097937
BC10,alone,5,5,10,125,-5,125000000,6.74,bacteria,8.096910013008056
BC10,BC9,5,5,10,91,-5,91000000,6.71,bacteria,7.959041392321094
BC10,JB5,5,5,10,336,-4,33600000,6.77,bacteria,7.526339277389844
BC10,JBC,5,5,10,29,-5,29000000,6.6,bacteria,7.4623979978989565
BC10,JB370,5,5,10,369,-5,369000000,7.44,bacteria,8.56702636615906
BC10,community,5,5,10,125,-4,12500000,6.84,bacteria,7.096910013008056
JB5,alone,5,5,10,113,-1,11300,6.24,bacteria,4.05307844348342
JB5,BC9,5,5,10,26,-1,2600,6.19,bacteria,3.4149733479708178
JB5,BC10,5,5,10,48,-4,4800000,6.77,bacteria,6.681241237375588
JB5,JB7,5,5,10,132,-1,13200,6.28,bacteria,4.12057393120585
JB5,JBC,5,5,10,9,0,90,6.75,bacteria,1.954242509439325
JB5,JB370,5,5,10,210,-4,21000000,7.28,bacteria,7.3222192947339195
JB5,community,5,5,10,58,-4,5800000,6.84,bacteria,6.763427993562937
JB7,alone,5,5,10,15,0,150,6.22,bacteria,2.1760912590556813
JB7,BC9,5,5,10,1,-1,100,6.16,bacteria,2
JB7,BC10,5,5,10,514,-4,51400000,6.81,bacteria,7.710963118995275
JB7,JB5,5,5,10,20,0,200,6.28,bacteria,2.3010299956639813
JB7,JBC,5,5,10,2,0,20,6.7,bacteria,1.3010299956639813
JB7,JB370,5,5,10,40,-3,400000,7.08,bacteria,5.6020599913279625
JB7,community,5,5,10,4,-4,400000,6.84,bacteria,5.6020599913279625
135E,alone,5,5,10,127,-4,12700000,7.08,fungi,7.103803720955957
135E,BC9,5,5,10,244,-4,24400000,6.82,fungi,7.38738982633873
135E,BC10,5,5,10,255,-4,25500000,7.02,fungi,7.4065401804339555
135E,JB5,5,5,10,153,-4,15300000,7.17,fungi,7.184691430817598
135E,JB7,5,5,10,113,-4,11300000,7.22,fungi,7.05307844348342
135E,JBC,5,5,10,10,-3,100000,6.72,fungi,5
135E,JB370,5,5,10,70,-4,7000000,7.66,fungi,6.845098040014257
135E,community,5,5,10,59,-3,590000,6.84,fungi,5.770852011642144
JBC,alone,5,5,10,52,-5,52000000,6.65,fungi,7.7160033436347994
JBC,BC9,5,5,10,52,-5,52000000,6.81,fungi,7.7160033436347994
JBC,BC10,5,5,10,41,-5,41000000,6.6,fungi,7.6127838567197355
JBC,JB5,5,5,10,68,-5,68000000,6.75,fungi,7.832508912706237
JBC,JB7,5,5,10,43,-5,43000000,6.7,fungi,7.633468455579586
JBC,135E,5,5,10,19,-5,19000000,6.72,fungi,7.278753600952829
JBC,JB370,5,5,10,43,-5,43000000,6.99,fungi,7.633468455579586
JBC,community,5,5,10,30,-5,30000000,6.84,fungi,7.477121254719663
JB370,alone,5,5,10,61,-3,610000,7.09,fungi,5.785329835010767
JB370,BC9,5,5,10,78,-3,780000,7.21,fungi,5.892094602690481
JB370,BC10,5,5,10,18,-4,1800000,7.44,fungi,6.2552725051033065
JB370,JB5,5,5,10,52,-3,520000,7.28,fungi,5.7160033436347994
JB370,JB7,5,5,10,10,-4,1000000,7.08,fungi,6
JB370,135E,5,5,10,2,-4,200000,7.66,fungi,5.301029995663981
BC9,alone,7,5,10,251,-5,251000000,7.66,bacteria,8.399673721481038
BC9,BC10,7,5,10,86,-4,8600000,7.57,bacteria,6.9344984512435675
BC9,JB5,7,5,10,239,-5,239000000,7.61,bacteria,8.378397900948137
BC9,JB7,7,5,10,233,-5,233000000,7.63,bacteria,8.36735592102602
BC9,135E,7,5,10,206,-5,206000000,7.73,bacteria,8.313867220369154
BC9,JBC,7,5,10,258,-5,258000000,6.94,bacteria,8.411619705963231
BC9,JB370,7,5,10,254,-5,254000000,7.67,bacteria,8.4048337166199385
BC9,community,7,5,10,84,-4,8400000,6.8,bacteria,6.924279286061882
BC10,alone,7,5,10,114,-5,114000000,7.6,bacteria,8.056904851336473
BC10,BC9,7,5,10,145,-5,145000000,7.57,bacteria,8.161368002234974
BC10,JB5,7,5,10,128,-5,128000000,7.69,bacteria,8.107209969647869
BC10,JB7,7,5,10,164,-5,164000000,7.74,bacteria,8.214843848047698
BC10,JBC,7,5,10,129,-5,129000000,6.89,bacteria,8.11058971029925
BC10,JB370,7,5,10,120,-5,120000000,7.62,bacteria,8.079181246047625
BC10,community,7,5,10,48,-5,48000000,6.8,bacteria,7.681241237375588
JB5,alone,7,5,10,131,-6,1310000000,7.7,bacteria,9.117271295655764
JB5,BC9,7,5,10,89,-6,890000000,7.61,bacteria,8.949390006644913
JB5,BC10,7,5,10,114,-6,1140000000,7.69,bacteria,9.056904851336473
JB5,JB7,7,5,10,126,-6,1260000000,7.86,bacteria,9.100370545117563
JB5,135E,7,5,10,118,-6,1180000000,7.62,bacteria,9.071882007306126
JB5,JBC,7,5,10,135,-1,13500,7.28,bacteria,4.1303337684950066
JB5,JB370,7,5,10,82,-6,820000000,7.81,bacteria,8.913813852383717
JB5,community,7,5,10,19,-4,1900000,6.8,bacteria,6.278753600952829
JB7,alone,7,5,10,113,-6,1130000000,7.63,bacteria,9.05307844348342
JB7,BC9,7,5,10,117,-6,1170000000,7.63,bacteria,9.068185861746162
JB7,BC10,7,5,10,144,-6,1440000000,7.74,bacteria,9.15836249209525
JB7,JB5,7,5,10,170,-6,1700000000,7.86,bacteria,9.230448921378274
JB7,135E,7,5,10,330,-6,3300000000,7.62,bacteria,9.518513939877888
JB7,JBC,7,5,10,65,-5,65000000,7.25,bacteria,7.812913356642856
JB7,JB370,7,5,10,99,-6,990000000,7.86,bacteria,8.99563519459755
JB7,community,7,5,10,29,-4,2900000,6.8,bacteria,6.4623979978989565
135E,alone,7,5,10,31,-4,3100000,7.41,fungi,6.491361693834273
135E,BC9,7,5,10,71,-4,7100000,7.73,fungi,6.8512583487190755
135E,BC10,7,5,10,34,-4,3400000,7.74,fungi,6.531478917042255
135E,JB5,7,5,10,150,-4,15000000,7.62,fungi,7.176091259055681
135E,JB7,7,5,10,93,-4,9300000,7.62,fungi,6.968482948553935
135E,JBC,7,5,10,10,-1,1000,7.31,fungi,3
135E,JB370,7,5,10,246,-3,2460000,7.76,fungi,6.390935107103379
135E,community,7,5,10,25,-1,2500,6.8,fungi,3.3979400086720375
JBC,alone,7,5,10,35,-5,35000000,7.38,fungi,7.544068044350276
JBC,BC9,7,5,10,32,-5,32000000,6.94,fungi,7.505149978319906
JBC,BC10,7,5,10,33,-5,33000000,6.89,fungi,7.518513939877887
JBC,JB5,7,5,10,53,-5,53000000,7.28,fungi,7.724275869600789
JBC,JB7,7,5,10,48,-5,48000000,7.25,fungi,7.681241237375588
JBC,135E,7,5,10,50,-5,50000000,7.31,fungi,7.698970004336019
JBC,JB370,7,5,10,48,-5,48000000,7.25,fungi,7.681241237375588
JBC,community,7,5,10,42,-5,42000000,6.8,fungi,7.623249290397901
JB370,alone,7,5,10,71,-2,71000,7.82,fungi,4.8512583487190755
JB370,BC9,7,5,10,9,-2,9000,7.67,fungi,3.9542425094393248
JB370,BC10,7,5,10,13,-2,13000,7.62,fungi,4.113943352306837
JB370,JB5,7,5,10,90,-2,90000,7.81,fungi,4.954242509439325
JB370,JB7,7,5,10,20,-2,20000,7.86,fungi,4.301029995663981
JB370,135E,7,5,10,15,-2,15000,7.76,fungi,4.176091259055681
JB370,JBC,7,5,10,9,0,90,7.25,fungi,1.954242509439325
BC9,alone,5,5,21,31,-4,3100000,6.39,bacteria,6.491361693834273
BC9,BC10,5,5,21,9,-5,9000000,7.12,bacteria,6.954242509439325
BC9,JB5,5,5,21,9,-5,9000000,6.36,bacteria,6.954242509439325
BC9,JB7,5,5,21,13,-5,13000000,6.35,bacteria,7.113943352306837
BC9,135E,5,5,21,154,-5,154000000,7.2,bacteria,8.187520720836464
BC9,JBC,5,5,21,51,-4,5100000,7.95,bacteria,6.707570176097937
BC9,community,5,5,21,56,-3,560000,7.97,bacteria,5.748188027006201
BC10,alone,5,5,21,90,-5,90000000,7.13,bacteria,7.954242509439325
BC10,BC9,5,5,21,129,-5,129000000,7.12,bacteria,8.11058971029925
BC10,JB5,5,5,21,41,-5,41000000,7.74,bacteria,7.6127838567197355
BC10,JB7,5,5,21,96,-5,96000000,7.63,bacteria,7.982271233039568
BC10,135E,5,5,21,43,-5,43000000,7.37,bacteria,7.633468455579586
BC10,JBC,5,5,21,288,-4,28800000,7.96,bacteria,7.459392487759231
BC10,JB370,5,5,21,196,-5,196000000,7.58,bacteria,8.292256071356476
BC10,community,5,5,21,133,-4,13300000,7.97,bacteria,7.123851640967086
JB5,alone,5,5,21,6,-3,60000,6.3,bacteria,4.778151250383644
JB5,BC9,5,5,21,17,-1,1700,6.36,bacteria,3.230448921378274
JB5,BC10,5,5,21,297,-6,2970000000,7.74,bacteria,9.472756449317213
JB5,135E,5,5,21,16,-6,160000000,8.07,bacteria,8.204119982655925
JB5,JBC,5,5,21,0,0,0,7.91,bacteria,-Inf
JB5,JB370,5,5,21,217,-5,217000000,7.56,bacteria,8.33645973384853
JB5,community,5,5,21,43,-4,4300000,7.97,bacteria,6.633468455579586
JB7,alone,5,5,21,12,0,120,6.32,bacteria,2.0791812460476247
JB7,BC9,5,5,21,1,-1,100,6.35,bacteria,2
JB7,BC10,5,5,21,172,-6,1720000000,7.63,bacteria,9.23552844690755
JB7,135E,5,5,21,198,-6,1980000000,8.13,bacteria,9.296665190261532
JB7,JBC,5,5,21,105,-1,10500,7.92,bacteria,4.021189299069938
JB7,JB370,5,5,21,324,-5,324000000,7.62,bacteria,8.510545010206613
JB7,community,5,5,21,448,-4,44800000,7.97,bacteria,7.6512780139981444
135E,alone,5,5,21,180,-4,18000000,7.3,fungi,7.2552725051033065
135E,BC9,5,5,21,41,-5,41000000,7.2,fungi,7.6127838567197355
135E,BC10,5,5,21,35,-5,35000000,7.37,fungi,7.544068044350276
135E,JB5,5,5,21,140,-4,14000000,8.07,fungi,7.146128035678238
135E,JB7,5,5,21,118,-4,11800000,8.13,fungi,7.071882007306125
135E,JB370,5,5,21,52,-4,5200000,7.95,fungi,6.7160033436347994
135E,community,5,5,21,0,0,0,7.97,fungi,-Inf
JBC,alone,5,5,21,36,-5,36000000,8.05,fungi,7.556302500767287
JBC,BC9,5,5,21,62,-5,62000000,7.95,fungi,7.7923916894982534
JBC,BC10,5,5,21,63,-5,63000000,7.96,fungi,7.799340549453582
JBC,JB5,5,5,21,77,-5,77000000,7.91,fungi,7.886490725172482
JBC,JB7,5,5,21,67,-5,67000000,7.92,fungi,7.826074802700826
JBC,135E,5,5,21,51,-5,51000000,7.83,fungi,7.707570176097937
JBC,community,5,5,21,39,-5,39000000,7.97,fungi,7.5910646070264995
JB370,alone,5,5,21,64,-4,6400000,7.76,fungi,6.8061799739838875
JB370,BC9,5,5,21,97,-4,9700000,7.45,fungi,6.986771734266245
JB370,BC10,5,5,21,81,-4,8100000,7.58,fungi,6.9084850188786495
JB370,JB5,5,5,21,65,-4,6500000,7.56,fungi,6.812913356642856
JB370,JB7,5,5,21,118,-4,11800000,7.62,fungi,7.071882007306125
JB370,135E,5,5,21,39,-4,3900000,7.95,fungi,6.5910646070264995
JB370,JBC,5,5,21,36,-1,3600,7.96,fungi,3.5563025007672873
JB370,community,5,5,21,1,0,10,7.97,fungi,1
BC9,alone,7,5,21,28,-6,280000000,8.09,bacteria,8.44715803134222
BC9,BC10,7,5,21,43,-5,43000000,8.04,bacteria,7.633468455579586
BC9,JB5,7,5,21,20,-6,200000000,8.37,bacteria,8.301029995663981
BC9,JB7,7,5,21,40,-6,400000000,8.38,bacteria,8.602059991327963
BC9,135E,7,5,21,23,-6,230000000,8.18,bacteria,8.361727836017593
BC9,JBC,7,5,21,269,-5,269000000,8.19,bacteria,8.429752280002408
BC9,JB370,7,5,21,436,-5,436000000,8.32,bacteria,8.639486489268586
BC9,community,7,5,21,48,-5,48000000,8.02,bacteria,7.681241237375588
BC10,alone,7,5,21,357,-5,357000000,8.03,bacteria,8.552668216112194
BC10,BC9,7,5,21,211,-5,211000000,8.04,bacteria,8.324282455297693
BC10,JB5,7,5,21,26,-6,260000000,8.38,bacteria,8.414973347970818
BC10,JB7,7,5,21,35,-6,350000000,8.34,bacteria,8.544068044350276
BC10,135E,7,5,21,437,-5,437000000,8.14,bacteria,8.640481436970422
BC10,JBC,7,5,21,114,-5,114000000,8.12,bacteria,8.056904851336473
BC10,JB370,7,5,21,331,-5,331000000,8.25,bacteria,8.519827993775719
BC10,community,7,5,21,95,-5,95000000,8.02,bacteria,7.977723605288848
JB5,alone,7,5,21,28,-7,2800000000,8.41,bacteria,9.44715803134222
JB5,BC9,7,5,21,178,-6,1780000000,8.37,bacteria,9.250420002308894
JB5,BC10,7,5,21,326,-6,3260000000,8.38,bacteria,9.51321760006794
JB5,JB7,7,5,21,181,-6,1810000000,8.53,bacteria,9.257678574869184
JB5,135E,7,5,21,54,-7,5400000000,8.38,bacteria,9.732393759822969
JB5,JB370,7,5,21,62,-6,620000000,8.18,bacteria,8.792391689498254
JB5,community,7,5,21,65,-5,65000000,8.02,bacteria,7.812913356642856
JB7,alone,7,5,21,202,-6,2020000000,8.43,bacteria,9.305351369446624
JB7,BC9,7,5,21,228,-6,2280000000,8.38,bacteria,9.357934847000454
JB7,BC10,7,5,21,327,-6,3270000000,8.34,bacteria,9.514547752660286
JB7,JB5,7,5,21,169,-6,1690000000,8.53,bacteria,9.227886704613674
JB7,135E,7,5,21,44,-7,4400000000,8.39,bacteria,9.643452676486188
JB7,JBC,7,5,21,181,-6,1810000000,8.15,bacteria,9.257678574869184
JB7,JB370,7,5,21,172,-6,1720000000,7.94,bacteria,9.23552844690755
JB7,community,7,5,21,117,-5,117000000,8.02,bacteria,8.068185861746162
135E,alone,7,5,21,53,-4,5300000,7.72,fungi,6.724275869600789
135E,BC9,7,5,21,95,-4,9500000,8.18,fungi,6.977723605288848
135E,BC10,7,5,21,92,-4,9200000,8.14,fungi,6.963787827345556
135E,JB5,7,5,21,79,-4,7900000,8.38,fungi,6.897627091290442
135E,JB7,7,5,21,115,-4,11500000,8.39,fungi,7.060697840353612
135E,JBC,7,5,21,0,0,0,8.15,fungi,-Inf
135E,community,7,5,21,0,0,0,8.02,fungi,-Inf
JBC,alone,7,5,21,71,-5,71000000,8.17,fungi,7.8512583487190755
JBC,BC9,7,5,21,51,-5,51000000,8.19,fungi,7.707570176097937
JBC,BC10,7,5,21,67,-5,67000000,8.12,fungi,7.826074802700826
JBC,JB5,7,5,21,49,-5,49000000,8.13,fungi,7.690196080028514
JBC,JB7,7,5,21,47,-5,47000000,8.15,fungi,7.672097857935717
JBC,135E,7,5,21,60,-5,60000000,8.15,fungi,7.778151250383644
JBC,JB370,7,5,21,45,-5,45000000,8.01,fungi,7.653212513775344
JBC,community,7,5,21,55,-5,55000000,8.02,fungi,7.740362689494244
JB370,alone,7,5,21,110,-3,1100000,8.04,fungi,6.041392685158225
JB370,BC9,7,5,21,32,-3,320000,8.32,fungi,5.505149978319906
JB370,BC10,7,5,21,64,-3,640000,8.25,fungi,5.8061799739838875
JB370,JB5,7,5,21,76,-3,760000,8.18,fungi,5.880813592280791
JB370,JB7,7,5,21,136,-3,1360000,7.94,fungi,6.133538908370218
JB370,135E,7,5,21,34,-3,340000,8.12,fungi,5.531478917042255
JB370,JBC,7,5,21,164,0,1640,8.01,fungi,3.214843848047698
